ASIN,Title,Brand,Fulfillment,Category,Subcategory,Price,Monthly Sales,Sales Trend (90 days) (%),Monthly Revenue,Review Count,Reviews Rating,Seller,Number of Active Sellers,Sales Year Over Year (%),Storage Fee (Jan - Sep),Storage Fee (Oct - Dec),Best Sales Period,Age (Month),Number of Images
B091BTCC4F,"Dog Birthday Bandana Hat Banner Set - Triangle Scarf with Party Hat, Bow-tie, Insert Card and Party Flag for Birthday Decoration",EXPAWLORER,FBA,Pet Supplies,Bandanas,8.99,0,-150.0,0.0,376.0,4.6,EFUZZYROOM,1,,38.00277222222222,132.18355555555556,07/01/2022,24,7.0
B095XJQVWY,"Open Farm Freeze Dried Raw Surf and Turf 3.5 oz & Grain Free Grass-Fed Beef Dry Dog Food 4.5 lbs, Bundle",Open Farm,FBA,Pet Supplies,Dry,36.98,0,-84.0,0.0,8.0,4.7,Open Farm,1,,,,08/01/2021,22,9.0
B01J9N2C7W,"Campania International FT-265-TR M-Series Camellia Fountain, Travertine Finish",Campania International,FBM,"Patio, Lawn & Garden",Freestanding,239.99,0,0.0,0.0,0.0,,Garden-Fountains,1,,,,05/01/2021,67,2.0
849974222X,Los superpreguntones / La ciencia del día a día,Vox,FBM,Books,Intermediate Readers,29.27,0,0.0,0.0,44.0,4.5,Amazon Global Store UK,1,,,,-,54,2.0
B09CCKH3BT,YARIEW 15 Pack Hair Scrunchies Bow Scrunchies for Women Big Scrunchies Bunny Ear Scrunchies Ponytail Holders Scrunchies with Bow Satin Scrunchie Hair Scrunchies for Women's Hair,YARIEW,FBA,Beauty & Personal Care,Elastics & Ties,4.99,0,0.0,0.0,57.0,4.6,YARIEW,1,,20.509717326388884,71.33814722222222,04/01/2022,18,7.0
B09BBCB3QS,"Fashion Headband,Hair-Elastics-And-Ties,Female Hair Band,High Elastic Rubber Band,Simple and Cute Headdress,25 per box (Black-Blue-Pink-Purple 25)",Hey you,FBA,Beauty & Personal Care,Elastics & Ties,16.9,0,0.0,0.0,1.0,5.0,supernatural crown store,1,,11.358957291666666,39.50941666666667,08/01/2021,20,6.0
B089K6WXS6,"500 Pairs Eyelash Extension Eye Pads Lint Free Hydrogel Eye Patch/Lash Extensions Eye Gel Pads, Professional Under Eye Pads for Eyelash Extensions Pink HPNESS",HPNESS,FBM,Beauty & Personal Care,Gels,20.49,0,0.0,0.0,17.0,4.3,Happiness Lashes,1,,,,-,33,5.0
B09BTD4CDP,"RM LifeGoods Handmade Woven Cotton Rope Basket | 11 Inch Plant Pot | Storage Basket for Toys, Nursery, Towels (White & Beige)",RM LifeGoods,FBA,"Patio, Lawn & Garden",Planters,26.95,0,100.0,0.0,6.0,5.0,RMLifeGoods,1,,288.6504672560896,1004.0016252385726,01/01/2022,19,9.0
B099997JVP,300 Pieces LED 5 mm Christmas String Lights Replacement Bulbs Energy Efficient Connectable Bulbs Mini Fairy Bulbs Outdoor Home Decor Bulbs for Christmas Trees Holiday (Transparent),Honoson,FBA,"Patio, Lawn & Garden",Seasonal Lighting,17.99,0,-140.0,0.0,23.0,4.2,Deladidea,1,,13.905326822916663,48.36635416666666,11/01/2021,21,7.0
1688231439,Baby Boy: BABY BOY Collection ABDL (Adult Baby Diaper Lover) .8.5 x 11 size 120 Lined Pages Adult Diaper Fetish Inspired Notebook Gifts,,Amazon,Books,Almanacs & Yearbooks,7.99,0,0.0,0.0,1.0,5.0,Amazon,2,,,,-,42,2.0
3030239241,About Star Architecture: Reflecting on Cities in Europe,Springer,Amazon,Books,"Heating, Ventilation &  Air Conditioning",169.99,0,0.0,0.0,,,Amazon,12,,,,-,45,1.0
B09RB58L98,"Makartt Stiletto Nail Tips, 500Pcs Almond Full Cover False Nails Clear Press on Nails Soak Off Nail Tips Bundle Adhesive Nail Tab Press On Nail Glue Sticker Double Side",Makartt,FBA,Beauty & Personal Care,Nail Tips,17.08,0,0.0,0.0,,,PeBeauty,0,,,,09/01/2022,14,9.0
0938423126,"Ghosts, Witches & Weird Tales Of Virginia Beach",,FBA,Books,State & Local,49.0,0,0.0,0.0,10.0,3.8,book-exchange,1,-6.0,11.041767847424506,38.40614903452002,09/01/2022,76,2.0
B09PLCWNSM,"260 pcs Solid Colors Press on Nails Acrylic Matte Press on Nails Medium Length Stick on False Artificial Nails for DIY, Beginner, Salons and Party",Lizioo,FBA,Beauty & Personal Care,Press On Nails,7.99,0,0.0,0.0,7.0,2.5,Lizioo shop,1,,7.963921701388889,27.700597222222225,02/01/2022,15,6.0
B092M9GQ4T,"NY Guinea Pig Hideout House, Bearded Dragon Hamster Bed Guinea Pig Hut Supplies, Washable Hedgehog Toy Cage Rabbit Hideaway Squirrel House Accessories for Cute Small Animal Winter Warm Giraffe Shape",N\Y,FBA,Pet Supplies,Beds,18.8,0,0.0,0.0,4.0,5.0,YSQ-US-X,1,,,,08/01/2021,23,7.0
B09MLHQGV9,JIAHAO 10 Pairs High Quality Handmade Long Thick Soft Black Charming COTTON BAND Long False Eyelashes Thin Band #217,JIAHAO,FBM,Beauty & Personal Care,False Lashes,9.99,0,0.0,0.0,,,JIAHAO US,1,,,,04/01/2022,15,9.0
B01J9NM0S8,"Campania International B-169-VE 1-Piece Spring Meadow Birdbath, Verde Finish",Campania International,FBM,"Patio, Lawn & Garden",Birdbaths,139.99,0,0.0,0.0,,,Garden-Fountains,1,,,,04/01/2022,73,2.0
B00JGRXX6G,"Mirage Pet Products 46-06 Plaid Mix Big Dog Neck Tie, Large",Mirage Pet Products,FBM,Pet Supplies,Basic Collars,12.26,0,0.0,0.0,1.0,4.0,PEPE DEALS INC.,5,,,,03/01/2021,79,1.0
B08XQG6BSG,Cooling Mat for Dogs Cats Ice Silk Self Dog Cooling Mat Breathable Pet Crate Pad Portable & Washable Pet Cooling Blanket for for Kennel Sofa Bed Floor Travel Car Seats,,FBM,Pet Supplies,Bed Mats,17.99,0,0.0,0.0,2.0,2.0,shaoningshop,1,,,,03/01/2021,24,7.0
B09HV1H13P,"Reddhoon 2 Pack Dual-ended Winged Eyeliner Stamp, Waterproof Long Lasting Black Liquid Eyeliner Winged Pencil, Smudge-proof No Dipping Liquid Eye liner",Reddhoon,FBM,Beauty & Personal Care,Eyeliner,3.99,0,0.0,0.0,1.0,1.0,RedDhong,1,,,,05/01/2022,18,9.0
B06XXRC2J2,"Rotary 14"" Rotary 1108 Lawnmower Blade Toro/Wheel Horse 100200 10-0200 6693",Rotary,FBM,"Patio, Lawn & Garden",Blades,17.96,0,-150.0,0.0,10.0,3.4,ISE Forest Garden,1,370.0,,,05/01/2022,72,2.0
B092ZZ3M6T,"Lulu Home Halloween Porch Lamp Cover, 12.6"" L x 8.7"" W x 4.9"" H Spooky Skull Light Cover for Garage, Coach, Front Door, Outdoor Scary Decoration",Lulu Home,FBA,"Patio, Lawn & Garden",Lighted Holiday Displays,15.99,0,0.0,0.0,127.0,4.6,Giona LLC,1,,215.7424277777777,750.4084444444444,10/01/2021,20,7.0
B08QDF714P,"Love's cabin Pet Puppy Playpen Water Resistant, Exercise Dog Pen Indoor and Outdoor, Portable Cat Dog Playpen for Medium Dogs, Foldable Dog Kennel Playpen with Removable Shade Cover 42in Grey",Love's cabin,FBA,Pet Supplies,Playpens,49.99,0,-100.0,0.0,509.0,3.8,Lovescabin,1,,162.07586293402775,563.7421319444444,07/01/2021,24,7.0
B00GOYZV96,"Magic Plastics 0603-15 Pool & Spa 1.5"" Gate Valve Body Assembly",Magic Plastics,FBM,"Patio, Lawn & Garden",Pool & Spa Replacement Parts,30.86,0,0.0,0.0,1.0,5.0,"UnbeatableSale, Inc",2,,,,04/01/2022,67,1.0
B0189FW2QM,"Campania International FT-267-CB M-Series Bird Fountain, Copper Bronze Finish",Campania International,FBM,"Patio, Lawn & Garden",Freestanding,219.99,0,0.0,0.0,4.0,4.0,Garden-Fountains,1,,,,03/01/2021,71,2.0
B09DPBRTZP,WXCWPML Seamless Floral Background Colorful Flowers and Leafs on Black Chaise Lounge Cushion Outdoor / Indoor Lounger Patio Cushion Patio Seating Cushion for Yard Poolside Garden 72.5 X 21in,WXCWPML,FBM,"Patio, Lawn & Garden",Cushions,99.99,0,0.0,0.0,,,Lamp strain shop,1,,,,10/01/2021,18,6.0
B096JNPG5S,"LOYY Fly Dragon Dog Life Jacket for Swimming Dog Life Vest with Adjustable Belt Dog Swimming Jacket with Fin Pug Bulldo Poodle Bull Terrier, Black",LOYY,FBM,Pet Supplies,Lifejackets,26.59,0,0.0,0.0,1.0,5.0,LOYY Store,1,,,,-,21,7.0
B07BTLR3HX,RussianBear Eucalyptus for Russian Sauna Banya Natural Essential Oils Rento 400ml,RussianBear,FBM,"Patio, Lawn & Garden",Sauna Accessories,25.99,0,0.0,0.0,5.0,3.3,RussianBear,2,,,,03/01/2021,55,1.0
B09B6T4FRP,"YNWUJIN Window Cleaner, Electric Solar Photovoltaic Panel Cleaning Tool, Roof Water Brush, Water Fed Telescopic Brush for Caravan Truck Washing,5M,Plug",YNWUJIN,FBM,"Patio, Lawn & Garden",Pressure Washers,999.0,0,0.0,0.0,,,AZY-X,1,,,,06/01/2022,19,8.0
B002C8LI72,Street Fighter Legends Chun Li #3 Cover A,,FBM,Books,Comics & Graphic Novels,29.89,0,0.0,0.0,4.0,5.0,deepuppystore,3,,,,03/01/2021,59,1.0
B096VDN57S,"Makeup Brushes, MAANGE 7 Pcs Professional Synthetic Makeup brushes Set Foundation Blush Eyeshadow Make Up Brushes With Bag (Green)",MAANGE,FBA,Beauty & Personal Care,Brush Sets,4.24,0,-137.0,0.0,432.0,4.5,Yongyang Store,1,,7.967896788194445,27.71442361111112,12/01/2021,20,7.0
B00BIZNE5O,Summerset Grills TRL Series Built-In Sear Side Burner Propane Removable Lid,Summerset Grills,FBM,"Patio, Lawn & Garden",Grill Burners,710.0,0,0.0,0.0,,,Shop Chimney,1,,,,-,68,1.0
B099J7H9RP,"Deuxff Patio Door Window Awning Canopy,Household Application Door & Window Rain Cover Eaves Modern Canopy,Awning for Doors Patio Cover (Grey)(Deuxff)",Deuxff,FBM,"Patio, Lawn & Garden",Awnings,25.75,0,0.0,0.0,,,Deuxff Direct,1,,,,07/01/2022,19,9.0
B08CVC5NP4,"Beard Shampoo, 100ml Nourishing Moisturizing Beard Wash Mustache Deep Cleaning Shampoo, Softens and Strengthens Beard Growth, Beard Care",FILFEEL,FBM,Beauty & Personal Care,Beard Conditioners & Oils,7.47,0,0.0,0.0,,,Sinbuy-us,1,,,,03/01/2021,31,9.0
B091CGR26S,Hello Spring Garden Flag Small Vertical Double Sided Seasonal Outside Floral Décor for Yard Farmhouse 12×18 Inch,MEHMM,FBA,"Patio, Lawn & Garden",Flags,6.99,0,0.0,0.0,2.0,4.5,HHMM selling,1,,23.734921875,82.55624999999999,03/01/2022,24,7.0
B09P1KPYFQ,Karma Organic Nail Polish Remover Bundle - Tea Tree Oil Nail Polish Remover (4FL-Oz) Natural Unscented Nail Polish Remover (4FL=Oz),karma organic,FBA,Beauty & Personal Care,Nail Polish Remover,21.55,0,0.0,0.0,,,karma organic,0,,,,-,14,9.0
B0B6XMWWVL,"Gastric Sleeve Bariatric Cookbook: Overcome Your Food Addiction & Heavy Past to Rise from the Ashes through a Meal Plan with Tested, Tasty, & Balanced Recipes | Phoenix Method",,Amazon,Books,Weight Loss,14.95,0,-113.0,0.0,141.0,4.7,Amazon,2,,,,09/01/2022,9,2.0
3030549968,"Formal Methods. FM 2019 International Workshops: Porto, Portugal, October 7–11, 2019, Revised Selected Papers, Part II (Lecture Notes in Computer Science)",Springer,Amazon,Books,Embedded Systems,99.99,0,0.0,0.0,,,Amazon,14,,,,-,33,1.0
B09DWJQNBB,"Epoch Canine - Tactical Collar Dog Collar with Handle Dog Training Collar Tactical Dog Collar Large Dog Collar German Shepherd Collar Durable Dog Collar Heavy Duty Dog Collar (Medium, Black)",Epoch Canine,FBA,Pet Supplies,Basic Collars,32.5,0,0.0,0.0,1.0,4.0,Marks Cross,1,,17.51953125,60.9375,01/01/2022,18,6.0
B09P3QNL5B,268 pcs Solid Color Acrylic Matte Press on Nails Colorful Press on Nails Medium Length Short Coffin Acrylic Matte Nails with 8 color Holographic Chunky Glitter,Lizioo,FBA,Beauty & Personal Care,Press On Nails,9.99,0,0.0,0.0,2.0,3.8,Lizioo shop,1,,15.879703124999995,55.23374999999999,02/01/2022,15,6.0
B000FQK0PY,Miyoshi Soap | Face Wash | Bubble Face Cleaner Refill 180ml (Additive Free) by MIYOSHIMUTENNKASEKKENN,Miyoshi Soap,-,Beauty & Personal Care,Washes,30.26,0,0.0,0.0,241.0,4.5,,2,,,,03/01/2021,109,2.0
B09KPPBCVF,"Reddhoon 8 Pcs Mini Candy Matte Lipstick Set, Cute Capsule Lipstick, Waterproof Long-lasting Non-stick Cup Velvet Lipstick Makeup Gift Set (Yellow)",Reddhoon,FBM,Beauty & Personal Care,Lipstick,5.99,0,0.0,0.0,,,RedDhong,1,,,,09/01/2022,17,6.0
B09BDZJYCV,"Pet Costume Dog Cat Christmas Halloween Cosplay Dress Up Costumes, Dog Cat Outfits Coat Clothes for Small Medium Large Puppy Cat Dogs (L)",Filhome,FBA,Pet Supplies,Costumes,7.99,0,-200.0,0.0,13.0,2.2,Timwaygo,1,,83.51875000000001,290.50000000000006,10/01/2021,18,7.0
B08T1J1413,Gatsby Prem 1200D HW WP Turnout Blanket 81 Merlot,Gatsby,FBM,Pet Supplies,Blankets,137.4,0,0.0,0.0,1.0,5.0,TackTomorrow,1,,,,02/01/2022,22,1.0
B08T1KK6FM,Gatsby Prem 1200D HW WP Turnout Blanket 78 D Green,Gatsby,FBM,Pet Supplies,Blankets,137.4,0,0.0,0.0,1.0,5.0,StateLineTack,1,,,,02/01/2022,22,1.0
B08MQHYV5D,Gatsby Prem 1200D HW WP Turnout Blanket 81 Black,Gatsby,FBM,Pet Supplies,Blankets,114.79,0,0.0,0.0,1.0,5.0,StateLineTack,2,,,,02/01/2022,22,1.0
1636843778,Mr. G & BLUE: LOYALTY & FRIENDSHIP,,Amazon,Books,Thriller & Suspense,21.99,0,0.0,0.0,4.0,4.4,Amazon,2,,,,-,28,2.0
B09KBSLJ92,"Graceshow Fiber with Bangs Straight Style, Softer /Finer /Lightweight with Bangs for White Women Bob Wig Short Synthetic Hair for Party Daily Use ?15 inch Brown mixed Light gold",Graceshow,FBA,Beauty & Personal Care,Wigs,15.99,0,0.0,0.0,239.0,3.4,paicheng01,1,,57.89627720987794,201.37835551261887,10/01/2022,15,9.0
B09LHH9QPZ,"Wedding Arch Stand with Bases, Easy Assembly 2x2m Square Garden Arch, Metal Arbor for Weddings Party Banquet Event Decoration (Gold) ",AngelcityCC,FBM,"Patio, Lawn & Garden",Arbors,75.0,0,0.0,0.0,2.0,4.0,Onaus,1,,,,-,16,7.0
B09FF745D3,"Dog Runner Tie Out Cable for Camping,66 Feet Overhead Trolley System for Small Large Dogs up to 90/125/250lbs,Portable Dog Camping Gear Rope,Heavy Duty Dog Lead for Yard,Parks,Outside Training",MOMOK,FBA,Pet Supplies,Tie-Outs & Stakes,17.99,0,0.0,0.0,2.0,3.5,AprJessie,1,,100.57704238877888,349.8331909174918,03/01/2022,18,8.0
B0073V78HM,Little Gifts Bones 18-Ounce Dome Etched Cup,Little Gifts,FBA,Pet Supplies,Memorials & Funerary,13.99,0,0.0,0.0,15.0,3.7,"Little Gifts, Inc.",1,,131.14791666666665,456.1666666666666,03/01/2021,122,2.0
B09LVFW2DS,Yocqbm Art Banana Duck Sculptures Garden Yard Holiday Decor Creative Resin Banana Duck Statue Novelty Ornaments Gift Cute Peeled Banana Duck Decorative Figurines-1 Pcs,Yocqbm,FBM,"Patio, Lawn & Garden",Outdoor Statues,20.0,0,0.0,0.0,,,Runxiangshangmao,2,,,,-,16,7.0
B08Y169Y71,"Worderful Dog Knit Dress Cute Warm Sweater Pet Winter Clothes The Princess Skirt for Small Dogs and Cats Yellow Blue (Yellow, Small)",Worderful,FBA,Pet Supplies,Dresses,6.34,0,0.0,0.0,13.0,3.5,Worderful store,1,,10.567621527777778,36.75694444444444,10/01/2021,23,5.0
B09ZCKCWC1,"Wow Look At You Becoming A Psychologist And Shit: Psychologist Gifts | Funny Appreciation Gift Notebook For Psychologist To Write In | 6x9 Blank Lined Notebook, 120 pages.",,Amazon,Books,Psychology & Counseling,7.99,0,0.0,0.0,,,Amazon,1,,,,05/01/2022,11,2.0
B08THCNM26,FRCOLOR Hair Dye Bowl Hair Coloring Tint Shaker Salon Hair Coloring Dyeing Mixing Bowl (Random Color),FRCOLOR,-,Beauty & Personal Care,Hair Color Mixing Bowls,14.49,0,0.0,0.0,2.0,3.0,,1,,,,03/01/2021,26,8.0
B00NB3RRGS,"Calm Paws Protective Dog Collar, X-Small",Calm Paws,FBM,Pet Supplies,Collars,9.95,0,0.0,0.0,57.0,4.1,CBK Sales,1,-85.0,,,04/01/2021,64,4.0
B074GLXR6S,"Lucky Tree Pet Stroller for Small Dog Cat Easy Walk Jogger Folding Travel Carrier Cart for Small Animals, 4 Wheels, Black",Lucky Tree,FBM,Pet Supplies,Carriers & Strollers,79.99,0,0.0,0.0,48.0,4.5,Lucky Tree,1,-38.0,,,05/01/2021,68,8.0
B0B76TSYC4,"ChunHee Dog Talking Buttons for Communication-Voice Recordable Dog Talking Button Set-Speaking Button for Dogs-Pet Speech Training Buzzers, DIY Up to 30 Seconds Message, Pack of 6 (Battery Include)",ChunHee,FBA,Pet Supplies,Dogs,39.99,0,0.0,0.0,1.0,4.0,CHUNHEE,1,,56.43548333333333,196.2973333333333,-,8,8.0
B08DKXVNJC,"Together-life 45mm/1.8Inch Glass Crystal Suncatcher Prism Pendant, Clear Faceted Crystal Chandelier Hanging Ornament Rainbow Maker for Windows Outdoor Garden Décor",Together-life,FBA,"Patio, Lawn & Garden",Suncatchers,6.99,0,-117.0,0.0,48.0,4.7,Together-life,1,-87.0,4.174829427083332,14.52114583333333,12/01/2021,31,9.0
B08J81R48H,"Goose Shaped Pet Squeaky Toys, Pet Dog Toys, Dog Cat Chew Toys, Funny Squeaky Toy, Durable Pet Sound Chew Toy, Pet Squeaky Toys for Dogs Cats Puppy Kitten(Beige)",Takezuaa,FBM,Pet Supplies,Squeak Toys,7.99,0,0.0,0.0,,,Xingwei US,1,,,,-,23,1.0
0593020936,"Father, Son & Company: My Life at I. B. M. and Beyond",,FBM,Books,Economics,67.47,0,0.0,0.0,64.0,4.6,Sam's Co.,2,18.0,,,05/01/2022,76,1.0
B08D9JN366,"Pet Dog Nail Clippers with Safety Guard to Avoid Over-Cutting Nails & Free Nail File - Razor Sharp Blades - Sturdy Non Slip Handles - for Safe, Professional at Home Grooming",KeepFlying,FBM,Pet Supplies,Claw Care,12.3,0,0.0,0.0,4.0,3.7,YANG XUE,1,,,,05/01/2021,31,7.0
B01BO66DC2,"Napco Decorative Bushel Style Wood Basket with Handle, 5"", As Shown",Napco,FBA,"Patio, Lawn & Garden",Flowers,16.32,0,-133.0,0.0,4.0,3.8,Hour Loop,1,200.0,41.47986111111111,144.2777777777778,09/01/2022,80,1.0
B000KEHNQK,Symantec Symantec Backup Exec™ 11d for Windows Servers Agent for Microsoft Exchange Server Full Version (1 Server),Symantec,-,Software,Backup,599.99,0,0.0,0.0,,,,1,,,,-,143,1.0
B08NK6F49D,"Comfy Hour Pet in Loving Memory Collection 22"" Height Polyresin Memorial Hanging Cat Angel Windchime Pet Statue, Handmade Beige, Bundle with 8"" Memory of My Best Friend Bereavement, Light Gray",Comfy Hour,FBA,"Patio, Lawn & Garden",Chimes,31.99,0,0.0,0.0,,,Hour Loop,1,,,,06/01/2021,29,9.0
B08G4XQZ7L,"Sophia & William Patio Dining Set 5 Piece Outdoor Table Furniture Set with 4 Metal Spring Motion Dining Chairs and 1 Square Bistro Deck Table with 1.57"" Umbrella Hole & Wood-Like Top, Red",Sophia & William,FBM,"Patio, Lawn & Garden",Dining Sets,679.99,0,0.0,0.0,35.0,4.0,ACE-H,1,,,,08/01/2022,31,7.0
B00JZB82Y6,Boutique Hotel Business Plan - MS Word/Excel,BizPlanDB,FBM,Software,Business Planning,18.95,0,0.0,0.0,0.0,,BizPlanDB,1,,,,-,79,5.0
B06X9BKFMJ,Silent Circle Silent Phone Software License / Ronin Code (1 Year Subscription),Silent Circle,-,Software,Security,225.0,0,0.0,0.0,2.0,3.0,,1,,,,-,72,3.0
B07GRTGVTR,Scrapbook Factory Deluxe 5.0 [Media Only],,-,Software,Scrapbooking,15.99,0,0.0,0.0,0.0,,,1,,,,-,55,2.0
B08LZ926BW,Portable Pet Playpen Foldable Pop Up Puppy Carry Bag Indoor Outdoor Exercise Pen Play Waterproof Small Animal Grid Cage for Guinea Pig Cat Rabbit Ferret Bunny(Coffee Color),Greensen,FBM,Pet Supplies,Playpens,28.79,0,0.0,0.0,13.0,4.5,Theatly,1,,,,03/01/2021,29,7.0
B08L41S2NM,Angeleno Heritage Passover House Flag Religious Wine Celebration Festival Holiday Jewish Hanukkah David Small Decorative Gift Yard Banner Made in USA 28 X 40,Angeleno Heritage,FBM,"Patio, Lawn & Garden",Flags,28.95,0,0.0,0.0,,,Flag & Gift,2,,,,03/01/2021,29,3.0
B08V1QDFWC,"Cat Toys for Indoor Cats ,Interactive Plush Ball Smart Automatic Irregular Lifting,Stimulate The Hunting Instinct of Kitten，The Gifts for Cats (White)",glowworming,FBM,Pet Supplies,Mice & Animal Toys,17.99,0,0.0,0.0,22.0,3.1,Ykaisu,1,-96.0,,,03/01/2021,26,7.0
B07MTB8F2D,"Attraction Design Indoor Doormat Absorbs Water 17.5"" x 29.5"" Non Slip Door Mat for Front Door Inside Mat, Low-Profile Mat Entrance Rug Machine Washable Carpet Doormat for Entry (17.5''X29.5'', B)",Attraction Design,FBM,"Patio, Lawn & Garden",Outdoor Décor,14.99,0,0.0,0.0,1.0,5.0,YK Decor,1,,,,03/01/2021,51,7.0
B07C44JSBC,"Animal Element Immune Key - 1.25 lb. - All Natural, Organic, GMO-Free, Builds Strong Immune System and Reduces Inflammation",Animal Element,FBM,Pet Supplies,Vitamins & Minerals,110.0,0,0.0,0.0,1.0,4.0,Animal Element,1,,,,03/01/2021,56,4.0
B07T9P16XD,"Nearly Natural Mini 12in. Grass Artificial Faucet Planter Silk Plants, Green",Nearly Natural,Amazon,"Patio, Lawn & Garden",Vertical & Wall Planters,15.83,0,0.0,0.0,0.0,,Amazon,1,,,,03/01/2021,44,2.0
B09MYDPR97,"MONOBLANKS Muslin Baby Blanket with Security Blanket,100% Cotton,Soft and Breathable Swaddle Blanket for Boys & Girls,30” x 40”,Nursing & Stroller Cover,Newborn Infant Gift (Navy)",MONOBLANKS,FBA,Baby Products,Swaddling Blankets,16.99,0,0.0,0.0,8.0,5.0,Monoblanks,1,,96.98509427083332,337.3394583333333,01/01/2022,15,6.0
B08LT82C3B,"TOP DOG Soaker Hose, 30FT Garden Soaker Irrigation Hose with Removable 6.5ft Graden Hose Save 75% Water Suitable for Garden Plants/Flowers.",TOP DOG,FBA,"Patio, Lawn & Garden",Garden Hoses,26.99,0,0.0,0.0,27.0,3.5,K-TOPDOG,1,-25.0,242.00124666666665,841.7434666666664,03/01/2021,27,6.0
B08N12TMLK,"Fas PlusDog Harness and Leash Set Adjustable Heavy Duty No Pull Puppy Pet Back Clip Halter Harnesses Anti-Twist Walking Rope Nylon Leashes for Large Medium Small Breed Dogs (Blue,M)",Fas Plus,FBA,Pet Supplies,Basic Leashes,10.99,0,0.0,0.0,10.0,3.1,Fas Plus,1,,23.95833333333333,83.33333333333333,04/01/2021,27,7.0
1073028674,"MANDALA 100 Magical Patterns An Adult Coloring Book: 100 Greatest Mandalas Coloring Book The Ultimate Mandala Coloring Book for Meditation, Stress Relief and Relaxation",Independently Published,Amazon,Books,Coloring Books,7.5,0,0.0,0.0,,,Amazon,6,,,,-,46,2.0
B08PG1D8N4,"Propane Torch - Weed Torch Weed Burner (CSA Certified), 6.5 ft Long Hose, 700,000 BTU, with Turbo Trigger Push Button Igniter, Fits for 5-100Lbs Propane Tank",Elemake,FBA,"Patio, Lawn & Garden",Weed Torches,49.99,0,0.0,0.0,96.0,4.4,Elemake,1,-89.0,119.1322222222222,297.8305555555555,07/01/2021,27,7.0
B083462Q19,2PCS Outdoor Chaise Lounge Soft Non-Woven Cushion 2 Wheels For Easy Movement Folding Recliner 7 Adjustable Backrest Position Lounge Chair Sunbathing Bed Perfect For Patio Garden Beach Pool Side Use,Auténtico,FBM,"Patio, Lawn & Garden",Lounge Chairs,329.99,0,0.0,0.0,,,Auténtico Store,1,,,,03/01/2021,25,6.0
B084M67YTD,CorelCAD 2020 | Design and Drafting Software | Education Edition [PC/Mac Disc] [Old Version],Corel,FBM,Software,CAD & Graphic Design,175.0,0,0.0,0.0,12.0,3.5,Amazon.com Services LLC,1,,,,10/01/2021,32,6.0
B07FWB7PH2,Puzzle Boxes Practically Impossible,The Lakeside Collection,FBM,Pet Supplies,Live Plants,12.99,0,0.0,0.0,,,Sanford Specialties,1,,,,-,31,1.0
B08M28RD2C,"Canning Journal: Logbook for preserving and canning recipes - Blank canning recipe book - 100 pages - 6""x9"" - Orange cover (Canning Journals)",,Amazon,Books,Canning & Preserving,6.49,0,0.0,0.0,,,Amazon,2,,,,02/01/2022,19,2.0
B09MQLDD3S,"Organic Bamboo Nursing Breast Pads and Carseat Canopy Cover Bundle - Reusable Nipplecovers for Breast Feeding (Pastel Touch Lite, Large 4.8"") - Nursing Breastfeeding Covers Up (Dainty Bloom)",KeaBabies,FBA,Baby Products,Nursing Pads,26.96,0,0.0,0.0,,,KeaWorld,1,,,,02/01/2022,16,9.0
B0009MHZVQ,Sesame Street Get Set to Learn,Encore,FBM,Software,Children's,35.0,0,0.0,0.0,3.0,5.0,ThriftBooks - Motor City,1,,,,-,64,2.0
B08577L5FH,Alloyseed Concrete Molds Reusable Walk Maker Pathmate Stone Molding Stepping Stone Path Maker Paver Moulds Yard Patio Lawn Garden DIY Walkway Moulds (Mold-7),Alloyseed,FBM,"Patio, Lawn & Garden",Decorative Stones,30.38,0,0.0,0.0,28.0,4.2,Alloyseed,1,,,,03/01/2021,37,8.0
B009VL57YI,"Podiatry Practice Business Plan, Marketing Plan, How to Guide, and Funding Directory",BizStartupDB,FBM,Software,Business Planning,49.95,0,0.0,0.0,0.0,,BizPlanDB,1,,,,-,92,8.0
B08JPZN9CH,PUP LIGHTS Outdoor Indoor Christmas Inflatable LED Lighted German Shepherd Dog Blow Up Holiday Yard Decoration,Pup Lights,FBA,"Patio, Lawn & Garden",Inflatable Yard Decorations,59.99,0,-132.0,0.0,226.0,4.5,Pup Lights,1,35.0,115.92983888888888,403.23422222222223,11/01/2022,29,9.0
B09984FD2Y,Webroot Internet Security Plus 2017,,FBM,Software,Internet Security Suites,18.89,0,-133.0,0.0,4.0,5.0,GRACE GMV,4,,,,07/01/2022,21,6.0
B08NLNTB7L,"Nailite ICONIC Colored Acrylic Powder Set Professional Acrylic Nail System, (7) Colored Acrylic Powders",Nailite,FBA,Beauty & Personal Care,Acrylic Nail Tools,30.89,0,0.0,0.0,,,PRIME DEAL LLC,2,,18.14497593616739,63.11295977797354,03/01/2021,28,3.0
